productTitle,productPrice,averageRating,reviewTitle,reviewDescription,fiveStarRatingCount,fourStarRatingCount,threeStarRatingCount,twoStarRatingCount,oneStarRatingCount
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Very Good,nice,"3,65,023","1,12,835","41,299","13,591","25,713"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,Avg. Product. Max worth ₹(1.5-1.6)k,"Got this product in ₹899, worth in this price, that's too Altec Lansing (got in big billion days) but it's bass start bursting out when heavy bass is played with in 3 month of use. May be because I keep volume MAX. Not worth MRP. Max price depending on its BRAND is ₹1.6k.",383,134,48,16,50
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Brilliant,heavy phone,"3,65,023","1,12,835","41,299","13,591","25,713"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,A must buy Exceptional Bluetooth speaker,"It was all i ever wanted, it has really awesome sound without any distortion, really exceptional battery life and its an must buy for an music lover. Thank you flipkart for giving me to grab this Bluetooth speaker at 949 its the best.",383,134,48,16,50
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Classy product,betry low qwalaty,"3,65,023","1,12,835","41,299","13,591","25,713"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,Wonderful,Wonderful product.  I was a fan of Altec Lansing when they we're leading the market. And now they have come back..... And I got this for a great deal on flipkart sale....  Under a grand...,383,134,48,16,50
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Nice product,SUPER,"3,65,023","1,12,835","41,299","13,591","25,713"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,Value-for-money,"Nice product and very handy. Easy to carry in your bag  and enjoy listen  muzic in college ,Office & parks. I got the product for just Rs. 1780 during Electronics sale by flipkart on March22-24,2017.",383,134,48,16,50
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Good quality product,awsm mbl,"3,65,023","1,12,835","41,299","13,591","25,713"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Awesome,Good quality high bass ..,"4,81,631","2,07,879","70,733","26,270","54,970"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,Mind-blowing purchase,Nice speaker... i got it at a great price from flipkart.. has good bass... loud enough for indoor use...steady look...,383,134,48,16,50
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Does the job,ok,"3,65,023","1,12,835","41,299","13,591","25,713"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Awesome,"The product is very nice, and sound quality is better than any other headphones, i like it very much, i prefer all people's to bought this headphone","4,81,631","2,07,879","70,733","26,270","54,970"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Super!,good,"66,388","32,174","10,865","2,896","3,617"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,Just wow!,"I got it for 999 and for that price tag it is worth, even fir 2K it is good, Voice clarity if good and Bass is enough. i love the product and I recommend it.",383,134,48,16,50
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Must buy!,Mobile working good,"3,65,023","1,12,835","41,299","13,591","25,713"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Just okay,Mice not working.,"4,81,631","2,07,879","70,733","26,270","54,970"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Very Good,ok but led bulbs are small in size,"66,388","32,174","10,865","2,896","3,617"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,Not recommended at all,"Bought it for 1999. 30th day it stopped working. Talked with Flipkart personnel it was if no use. No service centers  near by. Met friend Jayadas, mobile technician. He opened it, saw kind of China wired speaker. Small cheap wires used. Soldering done seemed armature. A wire of power supply had got jamed while assembly being done. I went to him having in mind that I lost 2000. Got it repaired anyways. Realized that either Altec Lancing is worst company. Or the sellers of Flipkart may be c...",383,134,48,16,50
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Must buy!,good,"3,65,023","1,12,835","41,299","13,591","25,713"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Wonderful,Very good,"4,81,631","2,07,879","70,733","26,270","54,970"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Highly recommended,GOOD lights brighter views.,"66,388","32,174","10,865","2,896","3,617"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,Good choice,Awesome sound just distorts a little bit at max volume.. but fills in a medium size room pretty well.. for a prize of Rs 2600(during discount) i think its a good deal.,383,134,48,16,50
"Redmi 6 (Gold, 32 GB)","₹8,999",4.4,Worth every penny,Super mobile awesome i realy happy,"3,65,023","1,12,835","41,299","13,591","25,713"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Classy product,Good,"4,81,631","2,07,879","70,733","26,270","54,970"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Delightful,fantastic.,"66,388","32,174","10,865","2,896","3,617"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,Fair,Loud and clear with weak bass.,383,134,48,16,50
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Delightful,Good product,"4,81,631","2,07,879","70,733","26,270","54,970"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Very Good,very good,"66,388","32,174","10,865","2,896","3,617"
Altec Jacket H2O 10 W Portable Bluetooth Speaker,"₹6,750",4.2,Waste of money!,"This product is faulty... When you increase the sound, you feel this speaker will burst... Very bad experience... Go for JBL it is expensive but quality is damn good....",383,134,48,16,50
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Fair,Its damaged in a week,"4,81,631","2,07,879","70,733","26,270","54,970"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Good quality product,Nice product,"66,388","32,174","10,865","2,896","3,617"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Just okay,Good one huge length not so much let s reduce it a bit,"4,81,631","2,07,879","70,733","26,270","54,970"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Mind-blowing purchase,Nice products but one issue dilevery time is not Right time,"66,388","32,174","10,865","2,896","3,617"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Worth every penny,"Boat headsets,so good,, warranty claim also get within time more conveniently,thanks boat and flipcart,and boat services in Amravati mah","4,81,631","2,07,879","70,733","26,270","54,970"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Don't waste your money,2 bulb fused in 2 month,"66,388","32,174","10,865","2,896","3,617"
boAt BassHeads 220 Super Extra Bass Wired Headset,₹549,4.2,Just okay,Good,"4,81,631","2,07,879","70,733","26,270","54,970"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Wonderful,good,"66,388","32,174","10,865","2,896","3,617"
PHILIPS 8.5 W Round B22 LED Bulb,₹349,4.3,Value-for-money,brilliant,"66,388","32,174","10,865","2,896","3,617"
"APPLE iPhone 12 (Blue, 128 GB)","₹64,999",4.7,Great product,Nice n tnx ekart team good fast dileavri,"1,29,344","20,895","4,588","1,637","5,381"
"APPLE iPhone 12 (Blue, 128 GB)","₹64,999",4.7,Just wow!,It's awesome product,"1,29,344","20,895","4,588","1,637","5,381"
"APPLE iPhone 12 (Blue, 128 GB)","₹64,999",4.7,Highly recommended,amazing experience moving from android to ios,"1,29,344","20,895","4,588","1,637","5,381"
ZEBRONICS Wireless Totem 3 Wireless Optical Mouse,₹374,3.7,Awesome,The product is so cheap and it is working properly from day 1 if you want to buy a wireless mouse with less amount you can go with this WITHOUT ANY other thoughts i am fully satisfied with the product,705,397,249,136,214
"APPLE iPhone 12 (Blue, 128 GB)","₹64,999",4.7,Pretty good,Mind blowing camera,"1,29,344","20,895","4,588","1,637","5,381"
ZEBRONICS Wireless Totem 3 Wireless Optical Mouse,₹374,3.7,,"got a defected moues at first ,flipkart replaced it, The mouse is good at this price, no complaints just need to check its battery life",705,397,249,136,214
"MMShopy Heavy Duty Adjustable Smartphone Phone Stand Holder for Live/Vlogs Special Design for Streaming, Video Blogs, Online Classes, Streaming, Shooting Field,(30 cm) Mobile Holder Mobile Holder",₹219,4.1,Best in the market!,Excellent quality,"3,473","1,778",877,350,497
